
Start
18900,89.55,2.92
19000,89.43,2.94
19100,89.62,2.95
19200,88.44,2.96
19300,89.19,2.97
19400,89.43,2.99
19500,89.91,3.00
19600,89.59,3.01
19700,89.47,3.02
19800,89.62,3.04
19900,90.11,3.05
End Time: 3.050
Start
0,4.00,0.13
100,21.00,3.03
200,25.00,5.17
300,32.00,7.53
400,42.00,9.61
500,62.00,11.65
600,65.00,13.63
700,69.00,15.80
800,76.00,17.82
900,81.00,20.09
1000,83.00,22.30
1100,88.00,24.44
1200,93.00,26.53
1300,93.00,28.60
1400,99.00,30.70
1500,108.00,33.03
1600,109.00,35.01
1700,110.00,37.33
1800,112.00,39.48
1900,117.00,41.32
2000,117.00,43.21
2100,122.00,45.18
2200,123.00,47.19
2300,126.00,49.14
2400,129.00,50.93
2500,133.00,52.68
2600,133.00,54.48
2700,141.00,56.27
2800,143.00,58.00
2900,143.00,59.87
3000,145.00,61.70
3100,154.00,63.72
3200,155.00,65.63
3300,166.00,67.43
3400,170.00,69.22
3500,173.00,70.85
3600,175.00,72.49
3700,180.00,74.21
3800,181.00,75.86
3900,181.00,77.49
4000,181.00,79.15
4100,192.00,80.77
4200,192.00,82.40
4300,200.00,84.01
4400,200.00,85.64
4500,200.00,87.25
4600,200.00,89.02
4700,200.00,90.69
4800,200.00,92.27
4900,200.00,93.86
5000,200.00,95.47
5100,200.00,97.07
5200,200.00,98.65
5300,200.00,100.29
5400,200.00,101.89
5500,200.00,103.50
5600,200.00,105.10
5700,200.00,106.70
5800,200.00,108.31
5900,200.00,109.92
6000,200.00,111.52
6100,200.00,113.13
6200,200.00,114.74
6300,200.00,116.35
6400,200.00,117.95
6500,200.00,119.62
6600,200.00,121.21
6700,200.00,122.82
6800,200.00,124.45
6900,200.00,126.03
7000,200.00,127.64
7100,200.00,129.25
7200,200.00,130.86
7300,200.00,132.46
7400,200.00,134.06
7500,200.00,135.68
7600,200.00,137.25
7700,200.00,138.85
7800,200.00,140.51
7900,200.00,142.18
8000,200.00,143.79
8100,200.00,145.41
8200,200.00,147.12
8300,200.00,148.72
8400,200.00,150.31
8500,200.00,152.04
8600,200.00,153.73
8700,200.00,155.37
8800,200.00,157.00
8900,200.00,158.88
9000,200.00,160.72
9100,200.00,162.42
9200,200.00,164.21
9300,200.00,166.19
9400,200.00,168.01
9500,200.00,169.92
9600,200.00,171.62
9700,200.00,173.27
9800,200.00,175.02
9900,200.00,176.71
10000,200.00,178.59
10100,200.00,180.46
10200,200.00,182.24
10300,200.00,184.17
10400,200.00,186.39
10500,200.00,188.34
10600,200.00,190.07
10700,200.00,191.76
10800,200.00,193.44
10900,200.00,195.11
11000,200.00,196.79
11100,200.00,198.48
11200,200.00,200.16
11300,200.00,201.84
11400,200.00,203.53
11500,200.00,205.18
11600,200.00,206.83
11700,200.00,208.49
11800,200.00,210.17
11900,200.00,211.95
12000,200.00,213.81
12100,200.00,215.78
12200,200.00,217.65
12300,200.00,219.36
12400,200.00,221.14
12500,200.00,222.95
12600,200.00,224.62
12700,200.00,226.37
12800,200.00,228.06
12900,200.00,230.09
13000,200.00,231.92
13100,200.00,233.79
13200,200.00,235.64
13300,200.00,237.99
13400,200.00,239.91
13500,200.00,241.65
13600,200.00,243.75
13700,200.00,245.62
13800,200.00,247.40
13900,200.00,249.10
14000,200.00,250.84
14100,200.00,252.53
14200,200.00,254.22
